球員,位置,攻擊得分,攔網得分,發球得分,接發,防守,舉球,總得分,match_id,隊伍類型,球員名稱
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6124,主隊,哈雷
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6124,主隊,陳冠銘
劉鴻敏 #7,OutsideHitter,17,1,0,15,4,0,18,6125,客隊,劉鴻敏
洪𤋮鈞 #8,OppositeHitter,13,0,1,0,3,1,14,6125,客隊,洪𤋮鈞
李尼希米 #1,OutsideHitter,12,0,0,4,1,1,12,6125,客隊,李尼希米
劉博元 #5,OutsideHitter,8,0,0,3,1,0,8,6125,客隊,劉博元
許美中 #56,MiddleBlocker,4,1,0,0,2,0,5,6125,客隊,許美中
穆多 #15,MiddleBlocker,4,1,0,0,0,0,5,6125,客隊,穆多
黃仁威 #20,Setter,4,0,0,0,0,1,4,6125,客隊,黃仁威
陳政錡 #4,MiddleBlocker,0,0,0,0,0,0,0,6125,客隊,陳政錡
李權紘 #66,OppositeHitter,0,0,0,0,0,0,0,6125,客隊,李權紘
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6125,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6125,客隊,甘茂宏
高得益 #12,Setter,0,0,0,0,0,35,0,6125,客隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6125,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6125,客隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6125,客隊,花村和哉
利安 #10,OppositeHitter,0,0,0,0,0,0,0,6125,客隊,利安
黃意凱 #32,Libero,0,0,0,20,4,0,0,6125,客隊,黃意凱
睿克 #14,OutsideHitter,12,2,1,4,0,0,15,6125,主隊,睿克
柯宗甫 #13,MiddleBlocker,9,4,1,1,1,0,14,6125,主隊,柯宗甫
思丹 #10,OppositeHitter,10,2,0,0,2,0,12,6125,主隊,思丹
陳建禎 #19,OutsideHitter,11,1,0,4,2,0,12,6125,主隊,陳建禎
馬可 #3,OutsideHitter,9,1,1,7,6,0,11,6125,主隊,馬可
馬亞拉 #17,MiddleBlocker,5,2,0,0,0,0,7,6125,主隊,馬亞拉
陳玠廷 #7,Setter,1,0,0,0,0,3,1,6125,主隊,陳玠廷
周冠宇 #11,OppositeHitter,1,0,0,0,1,0,1,6125,主隊,周冠宇
禹良聖 #30,Setter,1,0,0,0,1,26,1,6125,主隊,禹良聖
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6125,主隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,6125,主隊,彭浩銘
鄭博升 #9,Libero,0,0,0,10,2,1,0,6125,主隊,鄭博升
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6125,主隊,張庭輔
許睿恩 #15,MiddleBlocker,0,0,0,0,0,0,0,6125,主隊,許睿恩
林聖恩 #27,Libero,0,0,0,5,2,0,0,6125,主隊,林聖恩
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6125,主隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,1,27,0,6125,主隊,盧清銓
吳宗軒 #11,OppositeHitter,9,2,1,0,1,0,12,6126,客隊,吳宗軒
漢佳 #2,OutsideHitter,7,2,0,5,0,0,9,6126,客隊,漢佳
施琅 #9,OutsideHitter,5,1,0,2,0,0,6,6126,客隊,施琅
汪秉勳 #15,MiddleBlocker,2,0,2,0,0,0,4,6126,客隊,汪秉勳
施宗諭 #10,MiddleBlocker,2,2,0,0,0,0,4,6126,客隊,施宗諭
莊哲育 #4,Setter,1,0,0,0,0,2,1,6126,客隊,莊哲育
宋柏霆 #12,OutsideHitter,1,0,0,0,0,0,1,6126,客隊,宋柏霆
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6126,客隊,黃謙巽
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,6126,客隊,林冠洲
張昀亮 #16,Libero,0,0,0,7,3,3,0,6126,客隊,張昀亮
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6126,客隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6126,客隊,蘇厚禎
薩蘭迪 #17,Setter,0,0,0,0,0,16,0,6126,客隊,薩蘭迪
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6126,客隊,許廷恩
思丹 #10,OppositeHitter,17,3,1,0,2,0,21,6126,主隊,思丹
馬可 #3,OutsideHitter,12,2,3,3,2,1,17,6126,主隊,馬可
陳建禎 #19,OutsideHitter,7,1,0,6,3,0,8,6126,主隊,陳建禎
柯宗甫 #13,MiddleBlocker,3,0,1,0,1,0,4,6126,主隊,柯宗甫
馬亞拉 #17,MiddleBlocker,2,2,0,0,1,0,4,6126,主隊,馬亞拉
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6126,主隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,6126,主隊,彭浩銘
陳玠廷 #7,Setter,0,0,0,0,0,6,0,6126,主隊,陳玠廷
鄭博升 #9,Libero,0,0,0,0,0,0,0,6126,主隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,6126,主隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6126,主隊,張庭輔
睿克 #14,OutsideHitter,0,0,0,0,0,0,0,6126,主隊,睿克
許睿恩 #15,MiddleBlocker,0,0,0,0,0,0,0,6126,主隊,許睿恩
林聖恩 #27,Libero,0,0,0,5,3,2,0,6126,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,6126,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6126,主隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,35,0,6126,主隊,盧清銓
洪𤋮鈞 #8,OppositeHitter,24,1,0,0,3,0,25,6127,客隊,洪𤋮鈞
劉鴻敏 #7,OutsideHitter,17,2,0,11,4,1,19,6127,客隊,劉鴻敏
李尼希米 #1,OutsideHitter,13,1,0,25,5,1,14,6127,客隊,李尼希米
黃仁威 #20,Setter,2,3,2,1,0,5,7,6127,客隊,黃仁威
穆多 #15,MiddleBlocker,4,2,0,2,0,2,6,6127,客隊,穆多
高得益 #12,Setter,1,2,0,0,2,50,3,6127,客隊,高得益
許美中 #56,MiddleBlocker,1,1,1,1,0,0,3,6127,客隊,許美中
利安 #10,OppositeHitter,3,0,0,0,1,0,3,6127,客隊,利安
陳政錡 #4,MiddleBlocker,0,0,0,0,0,0,0,6127,客隊,陳政錡
李權紘 #66,OppositeHitter,0,0,0,0,0,0,0,6127,客隊,李權紘
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6127,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6127,客隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6127,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6127,客隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6127,客隊,花村和哉
劉博元 #5,OutsideHitter,0,0,0,0,0,0,0,6127,客隊,劉博元
黃意凱 #32,Libero,0,0,0,13,5,1,0,6127,客隊,黃意凱
雷貝洛 #8,OutsideHitter,20,2,0,3,3,0,22,6127,主隊,雷貝洛
高偉誠 #9,OppositeHitter,20,0,1,17,4,2,21,6127,主隊,高偉誠
洪榮發 #99,OppositeHitter,11,0,1,0,3,0,12,6127,主隊,洪榮發
曾祥銘 #14,MiddleBlocker,7,1,0,0,0,0,8,6127,主隊,曾祥銘
安德烈 #5,MiddleBlocker,3,3,0,1,1,0,6,6127,主隊,安德烈
申承勳 #6,Setter,2,1,1,0,5,28,4,6127,主隊,申承勳
趙宇陽 #7,Setter,1,0,0,0,0,13,1,6127,主隊,趙宇陽
劉少宇 #20,Setter,1,0,0,0,2,11,1,6127,主隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,1,0,0,1,1,6127,主隊,陳冠中
簡顯銘 #10,Libero,0,0,0,17,2,1,0,6127,主隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,1,0,0,0,6127,主隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6127,主隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,4,1,0,6127,主隊,范鍾坪圻
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6127,主隊,哈雷
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6127,主隊,陳冠銘
李尼希米 #1,OutsideHitter,11,1,1,0,1,0,13,6128,客隊,李尼希米
洪𤋮鈞 #8,OppositeHitter,12,0,1,0,1,2,13,6128,客隊,洪𤋮鈞
穆多 #15,MiddleBlocker,7,1,1,0,0,0,9,6128,客隊,穆多
劉鴻敏 #7,OutsideHitter,5,0,0,0,0,0,5,6128,客隊,劉鴻敏
許美中 #56,MiddleBlocker,1,0,1,0,1,1,2,6128,客隊,許美中
黃仁威 #20,Setter,0,1,0,0,1,21,1,6128,客隊,黃仁威
李權紘 #66,OppositeHitter,1,0,0,0,1,0,1,6128,客隊,李權紘
利安 #10,OppositeHitter,1,0,0,0,1,0,1,6128,客隊,利安
陳政錡 #4,MiddleBlocker,0,0,0,0,0,0,0,6128,客隊,陳政錡
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6128,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6128,客隊,甘茂宏
高得益 #12,Setter,0,0,0,0,0,0,0,6128,客隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6128,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6128,客隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6128,客隊,花村和哉
劉博元 #5,OutsideHitter,0,0,0,0,0,0,0,6128,客隊,劉博元
黃意凱 #32,Libero,0,0,0,4,1,3,0,6128,客隊,黃意凱
施琅 #9,OutsideHitter,14,2,0,0,0,0,16,6128,主隊,施琅
施宗諭 #10,MiddleBlocker,7,2,1,0,0,0,10,6128,主隊,施宗諭
漢佳 #2,OutsideHitter,8,1,1,1,0,0,10,6128,主隊,漢佳
吳宗軒 #11,OppositeHitter,4,3,1,0,0,0,8,6128,主隊,吳宗軒
汪秉勳 #15,MiddleBlocker,4,0,0,0,0,0,4,6128,主隊,汪秉勳
林冠洲 #13,OutsideHitter,1,1,0,1,1,0,2,6128,主隊,林冠洲
宋柏霆 #12,OutsideHitter,2,0,0,0,0,1,2,6128,主隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,1,0,0,0,0,0,1,6128,主隊,蔡秉諺
薩蘭迪 #17,Setter,0,1,0,0,1,17,1,6128,主隊,薩蘭迪
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6128,主隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,3,0,6128,主隊,莊哲育
張昀亮 #16,Libero,0,0,0,5,3,0,0,6128,主隊,張昀亮
蘇厚禎 #20,Libero,0,0,0,0,1,0,0,6128,主隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6128,主隊,許廷恩
高偉誠 #9,OppositeHitter,18,0,0,8,4,2,18,6129,客隊,高偉誠
雷貝洛 #8,OutsideHitter,16,1,0,3,2,0,17,6129,客隊,雷貝洛
洪榮發 #99,OppositeHitter,9,1,2,0,0,0,12,6129,客隊,洪榮發
曾祥銘 #14,MiddleBlocker,6,5,0,0,2,0,11,6129,客隊,曾祥銘
安德烈 #5,MiddleBlocker,4,7,0,0,4,0,11,6129,客隊,安德烈
申承勳 #6,Setter,0,1,2,1,0,32,3,6129,客隊,申承勳
趙宇陽 #7,Setter,0,0,0,0,0,2,0,6129,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,7,1,1,0,6129,客隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,6129,客隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6129,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,0,0,0,6129,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,6129,客隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,6129,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6129,客隊,哈雷
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6129,客隊,陳冠銘
思丹 #10,OppositeHitter,18,1,1,0,1,0,20,6129,主隊,思丹
睿克 #14,OutsideHitter,14,2,1,3,2,0,17,6129,主隊,睿克
馬可 #3,OutsideHitter,10,2,1,10,2,0,13,6129,主隊,馬可
陳建禎 #19,OutsideHitter,7,3,0,5,1,0,10,6129,主隊,陳建禎
馬亞拉 #17,MiddleBlocker,2,4,0,1,0,0,6,6129,主隊,馬亞拉
柯宗甫 #13,MiddleBlocker,2,2,0,1,0,0,4,6129,主隊,柯宗甫
許睿恩 #15,MiddleBlocker,1,0,0,0,0,0,1,6129,主隊,許睿恩
盧清銓 #22,Setter,0,1,0,0,0,17,1,6129,主隊,盧清銓
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6129,主隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,6129,主隊,彭浩銘
陳玠廷 #7,Setter,0,0,0,0,0,7,0,6129,主隊,陳玠廷
鄭博升 #9,Libero,0,0,0,0,0,0,0,6129,主隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,6129,主隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6129,主隊,張庭輔
林聖恩 #27,Libero,0,0,0,10,0,0,0,6129,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,8,0,6129,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6129,主隊,阿巴西
李尼希米 #1,OutsideHitter,15,0,0,7,1,0,15,6130,客隊,李尼希米
洪𤋮鈞 #8,OppositeHitter,13,1,0,0,1,0,14,6130,客隊,洪𤋮鈞
許美中 #56,MiddleBlocker,9,0,2,4,1,0,11,6130,客隊,許美中
穆多 #15,MiddleBlocker,5,0,0,0,1,0,5,6130,客隊,穆多
李權紘 #66,OppositeHitter,2,0,0,0,0,0,2,6130,客隊,李權紘
黃仁威 #20,Setter,0,0,1,0,0,22,1,6130,客隊,黃仁威
陳政錡 #4,MiddleBlocker,0,0,0,0,0,0,0,6130,客隊,陳政錡
劉鴻敏 #7,OutsideHitter,0,0,0,0,0,0,0,6130,客隊,劉鴻敏
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6130,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6130,客隊,甘茂宏
高得益 #12,Setter,0,0,0,0,0,0,0,6130,客隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6130,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6130,客隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6130,客隊,花村和哉
利安 #10,OppositeHitter,0,0,0,0,0,0,0,6130,客隊,利安
劉博元 #5,OutsideHitter,0,0,0,0,0,0,0,6130,客隊,劉博元
黃意凱 #32,Libero,0,0,0,10,2,0,0,6130,客隊,黃意凱
思丹 #10,OppositeHitter,15,2,0,0,0,0,17,6130,主隊,思丹
陳建禎 #19,OutsideHitter,8,3,2,7,3,3,13,6130,主隊,陳建禎
馬可 #3,OutsideHitter,9,1,1,6,4,0,11,6130,主隊,馬可
柯宗甫 #13,MiddleBlocker,3,2,0,2,0,0,5,6130,主隊,柯宗甫
馬亞拉 #17,MiddleBlocker,4,1,0,1,1,0,5,6130,主隊,馬亞拉
睿克 #14,OutsideHitter,4,0,0,0,0,0,4,6130,主隊,睿克
陳玠廷 #7,Setter,0,2,0,0,2,29,2,6130,主隊,陳玠廷
許睿恩 #15,MiddleBlocker,1,1,0,0,0,0,2,6130,主隊,許睿恩
周冠宇 #11,OppositeHitter,0,0,1,0,0,0,1,6130,主隊,周冠宇
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6130,主隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,6130,主隊,彭浩銘
鄭博升 #9,Libero,0,0,0,0,1,1,0,6130,主隊,鄭博升
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6130,主隊,張庭輔
林聖恩 #27,Libero,0,0,0,6,3,0,0,6130,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,6130,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6130,主隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,4,0,6130,主隊,盧清銓
高偉誠 #9,OppositeHitter,17,0,0,1,0,0,17,6131,客隊,高偉誠
雷貝洛 #8,OutsideHitter,13,2,1,0,0,2,16,6131,客隊,雷貝洛
曾祥銘 #14,MiddleBlocker,6,4,0,1,1,0,10,6131,客隊,曾祥銘
洪榮發 #99,OppositeHitter,7,1,0,0,0,0,8,6131,客隊,洪榮發
安德烈 #5,MiddleBlocker,4,2,0,0,0,0,6,6131,客隊,安德烈
申承勳 #6,Setter,2,0,1,0,0,22,3,6131,客隊,申承勳
趙宇陽 #7,Setter,0,0,0,0,0,0,0,6131,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,1,3,1,0,6131,客隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,6131,客隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6131,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,1,0,0,6131,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,6131,客隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,6131,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6131,客隊,哈雷
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6131,客隊,陳冠銘
施琅 #9,OutsideHitter,25,1,0,0,0,1,26,6131,主隊,施琅
吳宗軒 #11,OppositeHitter,14,1,2,0,3,1,17,6131,主隊,吳宗軒
漢佳 #2,OutsideHitter,11,0,1,0,0,2,12,6131,主隊,漢佳
施宗諭 #10,MiddleBlocker,6,2,1,0,0,0,9,6131,主隊,施宗諭
汪秉勳 #15,MiddleBlocker,4,1,0,0,0,0,5,6131,主隊,汪秉勳
宋柏霆 #12,OutsideHitter,0,1,0,0,0,0,1,6131,主隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,1,0,0,0,0,0,1,6131,主隊,蔡秉諺
許廷恩 #44,OppositeHitter,0,0,1,0,0,0,1,6131,主隊,許廷恩
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6131,主隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,0,0,6131,主隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,6131,主隊,林冠洲
張昀亮 #16,Libero,0,0,0,0,2,0,0,6131,主隊,張昀亮
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6131,主隊,蘇厚禎
薩蘭迪 #17,Setter,0,0,0,0,0,26,0,6131,主隊,薩蘭迪
洪𤋮鈞 #8,OppositeHitter,16,1,0,0,1,0,17,6132,客隊,洪𤋮鈞
劉博元 #5,OutsideHitter,10,0,0,2,2,0,10,6132,客隊,劉博元
穆多 #15,MiddleBlocker,5,3,0,0,1,0,8,6132,客隊,穆多
李尼希米 #1,OutsideHitter,7,0,0,1,0,2,7,6132,客隊,李尼希米
許美中 #56,MiddleBlocker,2,0,1,0,0,0,3,6132,客隊,許美中
高得益 #12,Setter,1,1,0,0,1,18,2,6132,客隊,高得益
黃仁威 #20,Setter,0,1,0,0,0,3,1,6132,客隊,黃仁威
陳政錡 #4,MiddleBlocker,0,0,0,0,0,0,0,6132,客隊,陳政錡
劉鴻敏 #7,OutsideHitter,0,0,0,0,0,0,0,6132,客隊,劉鴻敏
李權紘 #66,OppositeHitter,0,0,0,0,0,0,0,6132,客隊,李權紘
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6132,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6132,客隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6132,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6132,客隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6132,客隊,花村和哉
利安 #10,OppositeHitter,0,0,0,0,0,0,0,6132,客隊,利安
黃意凱 #32,Libero,0,0,0,3,2,3,0,6132,客隊,黃意凱
吳宗軒 #11,OppositeHitter,13,1,1,0,1,1,15,6132,主隊,吳宗軒
施琅 #9,OutsideHitter,14,0,0,0,0,0,14,6132,主隊,施琅
施宗諭 #10,MiddleBlocker,5,3,1,0,0,0,9,6132,主隊,施宗諭
漢佳 #2,OutsideHitter,7,2,0,2,0,3,9,6132,主隊,漢佳
汪秉勳 #15,MiddleBlocker,2,3,1,0,0,0,6,6132,主隊,汪秉勳
宋柏霆 #12,OutsideHitter,4,0,0,0,0,0,4,6132,主隊,宋柏霆
許廷恩 #44,OppositeHitter,1,1,0,0,0,0,2,6132,主隊,許廷恩
林冠洲 #13,OutsideHitter,0,1,0,0,0,0,1,6132,主隊,林冠洲
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6132,主隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,5,0,6132,主隊,莊哲育
張昀亮 #16,Libero,0,0,0,0,1,2,0,6132,主隊,張昀亮
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6132,主隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6132,主隊,蘇厚禎
薩蘭迪 #17,Setter,0,0,0,0,0,20,0,6132,主隊,薩蘭迪
高偉誠 #9,OppositeHitter,18,1,0,10,3,0,19,6133,客隊,高偉誠
安德烈 #5,MiddleBlocker,9,2,1,0,0,0,12,6133,客隊,安德烈
曾祥銘 #14,MiddleBlocker,8,3,0,0,0,0,11,6133,客隊,曾祥銘
洪榮發 #99,OppositeHitter,9,0,0,0,0,0,9,6133,客隊,洪榮發
雷貝洛 #8,OutsideHitter,7,0,2,6,1,0,9,6133,客隊,雷貝洛
申承勳 #6,Setter,0,0,2,0,0,26,2,6133,客隊,申承勳
趙宇陽 #7,Setter,0,0,0,0,0,4,0,6133,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,7,1,0,0,6133,客隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,6133,客隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6133,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,1,0,0,6133,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,2,0,6133,客隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,6133,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6133,客隊,哈雷
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6133,客隊,陳冠銘
馬可 #3,OutsideHitter,16,4,4,3,1,1,24,6133,主隊,馬可
思丹 #10,OppositeHitter,14,5,0,0,0,0,19,6133,主隊,思丹
陳建禎 #19,OutsideHitter,12,1,0,16,1,0,13,6133,主隊,陳建禎
馬亞拉 #17,MiddleBlocker,7,4,0,1,1,0,11,6133,主隊,馬亞拉
柯宗甫 #13,MiddleBlocker,6,2,1,1,1,0,9,6133,主隊,柯宗甫
睿克 #14,OutsideHitter,2,0,1,0,0,0,3,6133,主隊,睿克
盧清銓 #22,Setter,0,0,1,0,0,30,1,6133,主隊,盧清銓
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6133,主隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,6133,主隊,彭浩銘
陳玠廷 #7,Setter,0,0,0,0,0,9,0,6133,主隊,陳玠廷
鄭博升 #9,Libero,0,0,0,0,2,0,0,6133,主隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,6133,主隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6133,主隊,張庭輔
許睿恩 #15,MiddleBlocker,0,0,0,0,0,0,0,6133,主隊,許睿恩
林聖恩 #27,Libero,0,0,0,8,6,0,0,6133,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,6133,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6133,主隊,阿巴西
洪𤋮鈞 #8,OppositeHitter,9,2,2,0,2,1,13,6134,客隊,洪𤋮鈞
李尼希米 #1,OutsideHitter,12,0,0,7,2,1,12,6134,客隊,李尼希米
高得益 #12,Setter,2,0,3,0,0,24,5,6134,客隊,高得益
穆多 #15,MiddleBlocker,4,0,1,0,0,0,5,6134,客隊,穆多
黃仁威 #20,Setter,1,3,0,0,0,0,4,6134,客隊,黃仁威
李權紘 #66,OppositeHitter,2,0,0,0,0,0,2,6134,客隊,李權紘
許美中 #56,MiddleBlocker,1,0,0,1,0,0,1,6134,客隊,許美中
利安 #10,OppositeHitter,1,0,0,0,1,0,1,6134,客隊,利安
劉博元 #5,OutsideHitter,1,0,0,3,0,1,1,6134,客隊,劉博元
陳政錡 #4,MiddleBlocker,0,0,0,0,0,0,0,6134,客隊,陳政錡
劉鴻敏 #7,OutsideHitter,0,0,0,1,0,0,0,6134,客隊,劉鴻敏
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6134,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6134,客隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6134,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6134,客隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6134,客隊,花村和哉
黃意凱 #32,Libero,0,0,0,4,2,0,0,6134,客隊,黃意凱
睿克 #14,OutsideHitter,9,2,2,5,2,0,13,6134,主隊,睿克
思丹 #10,OppositeHitter,10,1,1,0,3,0,12,6134,主隊,思丹
馬可 #3,OutsideHitter,8,2,1,3,2,2,11,6134,主隊,馬可
彭浩銘 #2,MiddleBlocker,3,4,0,0,0,0,7,6134,主隊,彭浩銘
柯宗甫 #13,MiddleBlocker,2,2,0,0,1,0,4,6134,主隊,柯宗甫
馬亞拉 #17,MiddleBlocker,3,0,0,0,0,0,3,6134,主隊,馬亞拉
陳建禎 #19,OutsideHitter,2,0,0,0,0,0,2,6134,主隊,陳建禎
陳玠廷 #7,Setter,0,0,1,0,0,31,1,6134,主隊,陳玠廷
周冠宇 #11,OppositeHitter,1,0,0,0,0,0,1,6134,主隊,周冠宇
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6134,主隊,呂慶鴻
鄭博升 #9,Libero,0,0,0,0,1,0,0,6134,主隊,鄭博升
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6134,主隊,張庭輔
許睿恩 #15,MiddleBlocker,0,0,0,0,0,0,0,6134,主隊,許睿恩
林聖恩 #27,Libero,0,0,0,5,0,0,0,6134,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,1,2,0,6134,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6134,主隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,1,0,6134,主隊,盧清銓
